Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],BODC Station,Operator's Cruise Name,Cruise Report,Project Name,Ship Name,Period,Chief Scientist,GEOTRACES Scientist,PRESSURE [dbar],QV:IODE,DEPTH [m],QV:IODE,CTDTMP [deg C],QV:IODE,CTDSAL,QV:IODE,SALINITY_D_CONC_BOTTLE,QV:IODE,SALINITY_D_CONC_PUMP,QV:IODE,SALINITY_D_CONC_FISH,QV:IODE,SALINITY_D_CONC_UWAY,QV:IODE,PHOSPHATE_D_CONC_BOTTLE [umol/kg],QV:IODE,PHOSPHATE_D_CONC_PUMP [umol/kg],QV:IODE,PHOSPHATE_D_CONC_FISH [umol/kg],QV:IODE,PHOSPHATE_D_CONC_UWAY [umol/kg],QV:IODE,SILICATE_D_CONC_BOTTLE [umol/kg],STANDARD_DEV,QV:IODE,SILICATE_D_CONC_PUMP [umol/kg],QV:IODE,SILICATE_D_CONC_FISH [umol/kg],QV:IODE,SILICATE_D_CONC_UWAY [umol/kg],QV:IODE,NITRATE_D_CONC_BOTTLE [umol/kg],STANDARD_DEV,QV:IODE,NITRATE_D_CONC_PUMP [umol/kg],QV:IODE,NITRATE_D_CONC_FISH [umol/kg],QV:IODE,NITRATE_D_CONC_UWAY [umol/kg],QV:IODE,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:IODE,NO2+NO3_D_CONC_FISH [umol/kg],QV:IODE,Fe_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_D_CONC_FISH [nmol/kg],QV:IODE,Fe_II_D_CONC_BOTTLE [nmol/kg],QV:IODE,Fe_II_D_CONC_FISH [nmol/kg],QV:IODE,Fe_S_CONC_BOTTLE [nmol/kg],STANDARD_DEV,QV:IODE,Fe_S_CONC_FISH [nmol/kg],QV:IODE,QV:ODV:SAMPLE
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,199.7,2,197.8,2,0.244,1,34.591999,1,34.592999,1,,9,,9,,9,2.22439,1,,9,,9,,9,95.297562,,1,,9,,9,,9,32.126827,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,399.4,2,395.4,2,0.541,1,34.673,1,34.674,1,,9,,9,,9,2.312195,1,,9,,9,,9,113.873169,,1,,9,,9,,9,33.55122,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,599.9,2,593.5,2,0.513,1,34.685001,1,34.688,1,,9,,9,,9,2.341463,1,,9,,9,,9,122.760979,,1,,9,,9,,9,33.317074,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,799.1,2,790.3,2,0.416,1,34.683998,1,34.683998,1,,9,,9,,9,2.302439,1,,9,,9,,9,121.141457,,1,,9,,9,,9,33.317074,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,998,2,986.5,2,0.315,1,34.679001,1,34.681,1,,9,,9,,9,2.312195,1,,9,,9,,9,121.141457,,1,,9,,9,,9,32.839024,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1248.5,2,1233.4,2,0.18,1,34.674999,1,34.675999,1,,9,,9,,9,2.282927,1,,9,,9,,9,121.951218,,1,,9,,9,,9,32.839024,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1499.8,2,1480.7,2,0.095,1,34.671001,1,34.672001,1,,9,,9,,9,2.292683,1,,9,,9,,9,125.990242,,1,,9,,9,,9,32.839024,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1750.8,2,1727.5,2,0.004,1,34.667999,1,34.667999,1,,9,,9,,9,2.263415,1,,9,,9,,9,122.760979,,1,,9,,9,,9,32.595123,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1999.9,2,1972.1,2,-0.084,1,34.665001,1,34.666,1,,9,,9,,9,2.282927,1,,9,,9,,9,122.760979,,1,,9,,9,,9,32.360977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2247,2,2214.5,2,-0.147,1,34.661999,1,34.664001,1,,9,,9,,9,2.263415,1,,9,,9,,9,122.760979,,1,,9,,9,,9,32.360977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2499,2,2461.3999,2,-0.198,1,34.66,1,34.66,1,,9,,9,,9,2.253659,1,,9,,9,,9,126.800003,,1,,9,,9,,9,32.360977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2747.8,2,2704.8999,2,-0.236,1,34.659,1,34.658001,1,,9,,9,,9,2.253659,1,,9,,9,,9,123.570732,,1,,9,,9,,9,32.360977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2998.3,2,2949.8,2,-0.274,1,34.657001,1,34.655998,1,,9,,9,,9,2.243902,1,,9,,9,,9,124.370728,,1,,9,,9,,9,32.360977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3201.1001,2,3147.8999,2,-0.297,1,34.655998,1,34.654999,1,,9,,9,,9,2.22439,1,,9,,9,,9,121.141457,,1,,9,,9,,9,32.126827,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3399.3999,2,3341.3999,2,-0.315,1,34.653999,1,34.654999,1,,9,,9,,9,2.22439,1,,9,,9,,9,122.760979,,1,,9,,9,,9,32.126827,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3598.8999,2,3535.8999,2,-0.326,1,34.653999,1,34.653,1,,9,,9,,9,2.22439,1,,9,,9,,9,120.331711,,1,,9,,9,,9,32.126827,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3798.6001,2,3730.3999,2,-0.349,1,34.652,1,34.652,1,,9,,9,,9,2.22439,1,,9,,9,,9,121.141457,,1,,9,,9,,9,32.360977,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,76,B,2008-03-15T06:19:59,359.98599,-56.762,3867,1643799,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3893.7,2,3822.8999,2,-0.367,1,34.651001,1,34.651001,1,,9,,9,,9,2.204878,1,,9,,9,,9,117.10244,,1,,9,,9,,9,32.126827,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1.9,2,1.9,2,0.551,1,34.140999,1,34.141998,1,,9,,9,,9,1.77561,1,,9,,9,,9,68.029266,,1,,9,,9,,9,27.970732,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,49,2,48.5,2,0.505,1,34.140999,1,34.141998,1,,9,,9,,9,1.804878,1,,9,,9,,9,69.687805,,1,,9,,9,,9,27.970732,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,88.4,2,87.6,2,0.419,1,34.153,1,34.153999,1,,9,,9,,9,1.814634,1,,9,,9,,9,68.858536,,1,,9,,9,,9,28.4,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,140.4,2,139.1,2,-0.867,1,34.376999,1,34.375999,1,,9,,9,,9,2.097561,1,,9,,9,,9,81.268295,,1,,9,,9,,9,30.604877,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,180.8,2,179.1,2,-0.355,1,34.535,1,34.537998,1,,9,,9,,9,2.22439,1,,9,,9,,9,96.312195,,1,,9,,9,,9,32.312195,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,298.4,2,295.4,2,0.466,1,34.678001,1,34.678001,1,,9,,9,,9,2.312195,1,,9,,9,,9,109.668289,,1,,9,,9,,9,32.809757,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,499,2,493.8,2,0.422,1,34.685001,1,34.685001,1,,9,,9,,9,2.341463,1,,9,,9,,9,114.68293,,1,,9,,9,,9,33.297562,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,750.4,2,742.2,2,0.304,1,34.68,1,34.681,1,,9,,9,,9,2.302439,1,,9,,9,,9,120.946342,,1,,9,,9,,9,33.541466,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,999.7,2,988.1,2,0.175,1,34.675999,1,34.674999,1,,9,,9,,9,2.312195,1,,9,,9,,9,126.380493,,1,,9,,9,,9,33.785366,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1246.8,2,1231.6,2,0.076,1,34.671001,1,34.668999,1,,9,,9,,9,2.282927,1,,9,,9,,9,123.034149,,1,,9,,9,,9,33.541466,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1498.7,2,1479.6,2,-0.021,1,34.667999,1,34.669998,1,,9,,9,,9,2.292683,1,,9,,9,,9,126.380493,,1,,9,,9,,9,33.541466,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,1750.5,2,1727.2,2,-0.111,1,34.664001,1,34.662998,1,,9,,9,,9,2.263415,1,,9,,9,,9,127.209763,,1,,9,,9,,9,33.297562,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2001.7,2,1973.8,2,-0.172,1,34.662998,1,34.661999,1,,9,,9,,9,2.282927,1,,9,,9,,9,132.224396,,1,,9,,9,,9,33.053658,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2250.6001,2,2218,2,-0.228,1,34.66,1,34.66,1,,9,,9,,9,2.263415,1,,9,,9,,9,128.887817,,1,,9,,9,,9,33.053658,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2498.8,2,2461.2,2,-0.259,1,34.658001,1,34.659,1,,9,,9,,9,2.253659,1,,9,,9,,9,130.556107,,1,,9,,9,,9,33.170731,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2748.8,2,2705.8,2,-0.274,1,34.657001,1,34.655998,1,,9,,9,,9,2.253659,1,,9,,9,,9,130.556107,,1,,9,,9,,9,32.809757,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2999.6001,2,2951,2,-0.304,1,34.655998,1,34.655998,1,,9,,9,,9,2.243902,1,,9,,9,,9,131.385376,,1,,9,,9,,9,32.809757,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3250.7,2,3196.2,2,-0.337,1,34.655998,1,34.653999,1,,9,,9,,9,2.22439,1,,9,,9,,9,128.048782,,1,,9,,9,,9,33.053658,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3503,2,3442.3,2,-0.37,1,34.653,1,34.652,1,,9,,9,,9,2.22439,1,,9,,9,,9,130.556107,,1,,9,,9,,9,33.053658,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3749.3999,2,3682.3,2,-0.388,1,34.651001,1,34.651001,1,,9,,9,,9,2.22439,1,,9,,9,,9,128.887817,,1,,9,,9,,9,32.809757,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3978.3,2,3905.1001,2,-0.39,1,34.651001,1,34.650002,1,,9,,9,,9,2.22439,1,,9,,9,,9,128.887817,,1,,9,,9,,9,32.312195,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,77,B,2008-03-15T11:45:00,359.88599,-57.212,4364,1643806,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4400.2998,2,4315.2002,2,-0.37,1,34.650002,1,34.646999,1,,9,,9,,9,2.204878,1,,9,,9,,9,128.048782,,1,,9,,9,,9,32.809757,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,2,2,2,2,0.386,1,34.068001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3,2,3,2,0.399,1,34.077999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3.1,2,3.1,2,0.399,1,34.077999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3.2,2,3.2,2,0.399,1,34.077999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3.5,2,3.5,2,0.399,1,34.077999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3.8,2,3.8,2,0.399,1,34.077999,1,,9,,9,,9,,9,1.77561,1,,9,,9,,9,69.707314,,1,,9,,9,,9,27.131706,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,3.8,2,3.8,2,0.399,1,34.077999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,4.2,2,4.2,2,0.401,1,34.076,1,34.077,1,,9,,9,,9,1.77561,1,,9,,9,,9,68.029266,,1,,9,,9,,9,27.970732,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,8.3,2,8.2,2,0.4,1,34.078999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,8.4,2,8.3,2,0.4,1,34.078999,1,,9,,9,,9,,9,1.77561,1,,9,,9,,9,69.707314,,1,,9,,9,,9,27.131706,,1,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,8.5,2,8.4,2,0.4,1,34.078999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,8.9,2,8.8,2,0.4,1,34.078999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,9,2,8.9,2,0.385,1,34.068001,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,20.1,2,19.9,2,0.387,1,34.069,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,26.2,2,26,2,,9,,9,34.664001,1,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,0.04878,,1,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,28.6,2,28.3,2,0.425,1,34.085999,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,28.6,2,28.3,2,0.343,1,34.063999,1,,9,,9,,9,,9,,9,,9,,9,,9,63.609756,,1,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
GIPY04,78 (Super 5),B,2008-03-16T09:02:33,359.97211,-57.5523,3950,1643869,MD166,MarionDufresne_166.pdf,Bonus Good Hope,R/V Marion Dufresne,Feb - Mar 2008,Sabrina Speich,Marie Boye,28.8,2,28.5,2,0.388,1,34.07,1,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,,9,,9,,9,,9,,,9,,9,,9,,9,,,9,,9,1
